instrument_token,tradingsymbol,name,exchange,instrument_type,segment,lot_size,tick_size
2924545,77KL47-SG,""SDL KL 7.7% 2047"",NSE,EQ,NSE,1,0.05
2967041,77MH30-SG,""SDL MH 7.7% 2030"",NSE,EQ,NSE,1,0.05
3692545,77MH31-SG,""SDL MH 7.7% 2031"",NSE,EQ,NSE,1,0.05
3692801,77MH33-SG,""SDL MH 7.7% 2033"",NSE,EQ,NSE,1,0.05
5164033,77MH33A-SG,""SDL MH 7.7% 2033"",NSE,EQ,NSE,1,0.05
5094145,77MH34-SG,""SDL MH 7.7% 2034"",NSE,EQ,NSE,1,0.05
5164289,77MH34A-SG,""SDL MH 7.7% 2034"",NSE,EQ,NSE,1,0.05
3556353,77MN35-SG,""SDL MN 7.7% 2035"",NSE,EQ,NSE,1,0.05
3393537,77MZ35-SG,""SDL MZ 7.7% 2035"",NSE,EQ,NSE,1,0.05
3581953,77PN40-SG,""SDL PN 7.7% 2040"",NSE,EQ,NSE,1,0.05
2922497,77PN42-SG,""SDL PN 7.7% 2042"",NSE,EQ,NSE,1,0.05
2440193,77RJ32-SG,""SDL RJ 7.7% 2032"",NSE,EQ,NSE,1,0.05
5051393,77RJ43-SG,""SDL RJ 7.7% 2043"",NSE,EQ,NSE,1,0.05
5759489,77SK34-SG,""SDL SK 7.7% 2034"",NSE,EQ,NSE,1,0.05
2776065,77TN42-SG,""SDL TN 7.7% 2042"",NSE,EQ,NSE,1,0.05
5242881,77TS38-SG,""SDL TS 7.7% 2038"",NSE,EQ,NSE,1,0.05
5021697,77UP33-SG,""SDL UP 7.7% 2033"",NSE,EQ,NSE,1,0.05
4987905,77UP34-SG,""SDL UP 7.7% 2034"",NSE,EQ,NSE,1,0.05
5176577,77UP35-SG,""SDL UP 7.7% 2035"",NSE,EQ,NSE,1,0.05
5388801,780AP33-SG,""SDL AP 7.80% 2033"",NSE,EQ,NSE,1,0.05
5949441,780BFL27-N0,"",NSE,EQ,NSE,1,0.05
5176065,780HR30-SG,""SDL HR 7.80% 2030"",NSE,EQ,NSE,1,0.05
5366785,780KA30-SG,""SDL KA 7.80% 2030"",NSE,EQ,NSE,1,0.05
7144193,780SICC29-N0,"",NSE,EQ,NSE,1,0.05
2503425,781GA32-SG,""SDL GA 7.81% 2032"",NSE,EQ,NSE,1,0.05
2945537,781GJ32-SG,""SDL GJ 7.81% 2032"",NSE,EQ,NSE,1,0.05
2503681,781HR32-SG,""SDL HR 7.81% 2032"",NSE,EQ,NSE,1,0.05
2644737,781HR32A-SG,""SDL HR 7.81% 2032"",NSE,EQ,NSE,1,0.05
2678017,781HR32B-SG,""SDL HR 7.81% 2032"",NSE,EQ,NSE,1,0.05
2992641,781HR32C-SG,""SDL HR 7.81% 2032"",NSE,EQ,NSE,1,0.05
2996737,781KL44-SG,""SDL KL 7.81% 2044"",NSE,EQ,NSE,1,0.05
5222401,781MZ37-SG,""SDL MZ 7.81% 2037"",NSE,EQ,NSE,1,0.05
2678273,781RJ32-SG,""SDL RJ 7.81% 2032"",NSE,EQ,NSE,1,0.05
2616065,781RJ47-SG,""SDL RJ 7.81% 2047"",NSE,EQ,NSE,1,0.05
6370049,781TCHE27-N0,"",NSE,EQ,NSE,1,0.05
2608641,781TN52-SG,""SDL TN 7.81% 2052"",NSE,EQ,NSE,1,0.05
2920449,781UP32-SG,""SDL UP 7.81% 2032"",NSE,EQ,NSE,1,0.05
2970369,781UP34-SG,""SDL UP 7.81% 2034"",NSE,EQ,NSE,1,0.05
3796481,781UP34A-SG,""SDL UP 7.81% 2034"",NSE,EQ,NSE,1,0.05
6920449,78241ABH29-N0,"",NSE,EQ,NSE,1,0.05
2921473,782AP35-SG,""SDL AP 7.82% 2035"",NSE,EQ,NSE,1,0.05
2702081,782AP42-SG,""SDL AP 7.82% 2042"",NSE,EQ,NSE,1,0.05
2622977,782AS32-SG,""SDL AS 7.82% 2032"",NSE,EQ,NSE,1,0.05
3011585,782AS32A-SG,""SDL AS 7.82% 2032"",NSE,EQ,NSE,1,0.05
2610177,782GJ32-SG,""SDL GJ 7.82% 2032"",NSE,EQ,NSE,1,0.05
2623233,782HP32-SG,""SDL HP 7.82% 2032"",NSE,EQ,NSE,1,0.05
2503937,782MN32-SG,""SDL MN 7.82% 2032"",NSE,EQ,NSE,1,0.05
2678529,782NL32-SG,""SDL NL 7.82% 2032"",NSE,EQ,NSE,1,0.05
3041537,782NL32A-SG,""SDL NL 7.82% 2032"",NSE,EQ,NSE,1,0.05
2702849,782PN42-SG,""SDL PN 7.82% 2042"",NSE,EQ,NSE,1,0.05
3011841,782RJ32-SG,""SDL RJ 7.82% 2032"",NSE,EQ,NSE,1,0.05
2694401,782RJ44-SG,""SDL RJ 7.82% 2044"",NSE,EQ,NSE,1,0.05
2680321,782SK32-SG,""SDL SK 7.82% 2032"",NSE,EQ,NSE,1,0.05
3040769,782SK32A-SG,""SDL SK 7.82% 2032"",NSE,EQ,NSE,1,0.05
2993409,782TN32-SG,""SDL TN 7.82% 2032"",NSE,EQ,NSE,1,0.05
2624513,782WB32-SG,""SDL WB 7.82% 2032"",NSE,EQ,NSE,1,0.05
5880577,7835LIC27-N1,"",NSE,EQ,NSE,1,0.05
2651393,783AS32-SG,""SDL AS 7.83% 2032"",NSE,EQ,NSE,1,0.05
3041793,783BR32-SG,""SDL BR 7.83% 2032"",NSE,EQ,NSE,1,0.05
2990849,783GA32-SG,""SDL GA 7.83% 2032"",NSE,EQ,NSE,1,0.05
2945793,783HR32-SG,""SDL HR 7.83% 2032"",NSE,EQ,NSE,1,0.05
3799041,783KL39-SG,""SDL KL 7.83% 2039"",NSE,EQ,NSE,1,0.05
5616641,783MH30-SG,""SDL MH 7.83% 2030"",NSE,EQ,NSE,1,0.05
2654209,783MN32-SG,""SDL MN 7.83% 2032"",NSE,EQ,NSE,1,0.05
5836033,783NHB27-N9,"",NSE,EQ,NSE,1,0.05
3012865,783PN42-SG,""SDL PN 7.83% 2042"",NSE,EQ,NSE,1,0.05
2538241,783RJ32-SG,""SDL RJ 7.83% 2032"",NSE,EQ,NSE,1,0.05
3802625,783RJ50-SG,""SDL RJ 7.83% 2050"",NSE,EQ,NSE,1,0.05
2996225,783TN42-SG,""SDL TN 7.83% 2042"",NSE,EQ,NSE,1,0.05
2921729,783TS35-SG,""SDL TS 7.83% 2035"",NSE,EQ,NSE,1,0.05
2922241,783TS36-SG,""SDL TS 7.83% 2036"",NSE,EQ,NSE,1,0.05
2504193,783WB32-SG,""SDL WB 7.83% 2032"",NSE,EQ,NSE,1,0.05
2989825,784AS32-SG,""SDL AS 7.84% 2032"",NSE,EQ,NSE,1,0.05
3039745,784HP37-SG,""SDL HP 7.84% 2037"",NSE,EQ,NSE,1,0.05
2992897,784RJ32-SG,""SDL RJ 7.84% 2032"",NSE,EQ,NSE,1,0.05
3800321,784RJ41-SG,""SDL RJ 7.84% 2041"",NSE,EQ,NSE,1,0.05
2547969,784TN52-SG,""SDL TN 7.84% 2052"",NSE,EQ,NSE,1,0.05
2920705,784TS34-SG,""SDL TS 7.84% 2034"",NSE,EQ,NSE,1,0.05
2699521,784TS36-SG,""SDL TS 7.84% 2036"",NSE,EQ,NSE,1,0.05
3012353,784TS39-SG,""SDL TS 7.84% 2039"",NSE,EQ,NSE,1,0.05
3012609,784TS40-SG,""SDL TS 7.84% 2040"",NSE,EQ,NSE,1,0.05
7472641,78537ABH30-N0,"",NSE,EQ,NSE,1,0.05
7094529,785ABHFL28-N0,"",NSE,EQ,NSE,1,0.05
2541569,785AP37-SG,""SDL AP 7.85% 2037"",NSE,EQ,NSE,1,0.05
2947585,785AP40-SG,""SDL AP 7.85% 2040"",NSE,EQ,NSE,1,0.05
2610433,785AS32-SG,""SDL AS 7.85% 2032"",NSE,EQ,NSE,1,0.05
2945281,785AS32A-SG,""SDL AS 7.85% 2032"",NSE,EQ,NSE,1,0.05
2947329,785BR32-SG,""SDL BR 7.85% 2032"",NSE,EQ,NSE,1,0.05
2990593,785BR32A-SG,""SDL BR 7.85% 2032"",NSE,EQ,NSE,1,0.05
3038721,785HP36-SG,""SDL HP 7.85% 2036"",NSE,EQ,NSE,1,0.05
6414849,785IIFL27-N0,"",NSE,EQ,NSE,1,0.05
2505729,785KL34-SG,""SDL KL 7.85% 2034"",NSE,EQ,NSE,1,0.05
2696193,785KL35-SG,""SDL KL 7.85% 2035"",NSE,EQ,NSE,1,0.05
2610689,785MP32-SG,""SDL MP 7.85% 2032"",NSE,EQ,NSE,1,0.05
2660865,785PN32-SG,""SDL PN 7.85% 2032"",NSE,EQ,NSE,1,0.05
2947841,785PN42-SG,""SDL PN 7.85% 2042"",NSE,EQ,NSE,1,0.05
2545409,785RJ37-SG,""SDL RJ 7.85% 2037"",NSE,EQ,NSE,1,0.05
2547713,785RJ39-SG,""SDL RJ 7.85% 2039"",NSE,EQ,NSE,1,0.05
2946305,785SK32-SG,""SDL SK 7.85% 2032"",NSE,EQ,NSE,1,0.05
6495233,785TRPEL34-N0,"",NSE,EQ,NSE,1,0.05
5683457,785UK30-SG,""SDL UK 7.85% 2030"",NSE,EQ,NSE,1,0.05
2946561,785UK32-SG,""SDL UK 7.85% 2032"",NSE,EQ,NSE,1,0.05
3801345,785WB42-SG,""SDL WB 7.85% 2042"",NSE,EQ,NSE,1,0.05
193547009,78618ABH28-N0,"",NSE,EQ,NSE,1,0.05
6264833,7865LICH26-N0,"",NSE,EQ,NSE,1,0.05
7567105,786ABHFL28-N0,"",NSE,EQ,NSE,1,0.05
3010305,786AP33-SG,""SDL AP 7.86% 2033"",NSE,EQ,NSE,1,0.05
2538497,786AS32-SG,""SDL AS 7.86% 2032"",NSE,EQ,NSE,1,0.05
2611713,786HR32-SG,""SDL HR 7.86% 2032"",NSE,EQ,NSE,1,0.05
3042561,786JH34-SG,""SDL JH 7.86% 2034"",NSE,EQ,NSE,1,0.05
2514177,786MH30-SG,""SDL MH 7.86% 2030"",NSE,EQ,NSE,1,0.05
2540033,786MZ32-SG,""SDL MZ 7.86% 2032"",NSE,EQ,NSE,1,0.05
6512385,786TCHFL29-N0,"",NSE,EQ,NSE,1,0.05
6638849,7875NIIF30-N0,"",NSE,EQ,NSE,1,0.05
3042817,787HP34-SG,""SDL HP 7.87% 2034"",NSE,EQ,NSE,1,0.05
3038465,787HP35-SG,""SDL HP 7.87% 2035"",NSE,EQ,NSE,1,0.05
6080257,787LIC29-N3,"",NSE,EQ,NSE,1,0.05
3039489,787MZ36-SG,""SDL MZ 7.87% 2036"",NSE,EQ,NSE,1,0.05
2995457,787RJ40-SG,""SDL RJ 7.87% 2040"",NSE,EQ,NSE,1,0.05
6333697,787SDIL30-N0,"",NSE,EQ,NSE,1,0.05
2646529,787TN33-SG,""SDL TN 7.87% 2033"",NSE,EQ,NSE,1,0.05
5388033,788GA30-SG,""SDL GA 7.88% 2030"",NSE,EQ,NSE,1,0.05
1823233,788GS2030-GS,""GOI LOAN 7.88% 2030"",NSE,EQ,NSE,1,0.05
2993921,788MP33-SG,""SDL MP 7.88% 2033"",NSE,EQ,NSE,1,0.05
2540289,788NL32-SG,""SDL NL 7.88% 2032"",NSE,EQ,NSE,1,0.05
5648641,788RJ32-SG,""SDL RJ 7.88% 2032"",NSE,EQ,NSE,1,0.05
2701057,789HP37-SG,""SDL HP 7.89% 2037"",NSE,EQ,NSE,1,0.05
2514433,789MH32-SG,""SDL MH 7.89% 2032"",NSE,EQ,NSE,1,0.05
6055937,789SDIL29-N1,"",NSE,EQ,NSE,1,0.05
2645505,789TS34-SG,""SDL TS 7.89% 2034"",NSE,EQ,NSE,1,0.05
2994177,789TS36-SG,""SDL TS 7.89% 2036"",NSE,EQ,NSE,1,0.05
2701569,789WB37-SG,""SDL WB 7.89% 2037"",NSE,EQ,NSE,1,0.05
3800065,789WB40-SG,""SDL WB 7.89% 2040"",NSE,EQ,NSE,1,0.05
193520641,78ABCL33-N1,"",NSE,EQ,NSE,1,0.05
2501889,78AP31-SG,""SDL AP 7.8% 2031"",NSE,EQ,NSE,1,0.05
2537985,78AP31A-SG,""SDL AP 7.8% 2031"",NSE,EQ,NSE,1,0.05
2502913,78GJ32-SG,""SDL GJ 7.8% 2032"",NSE,EQ,NSE,1,0.05
2653953,78GJ32A-SG,""SDL GJ 7.8% 2032"",NSE,EQ,NSE,1,0.05
3797505,78JK35-SG,""SDL JK 7.8% 2035"",NSE,EQ,NSE,1,0.05
3013121,78KL45-SG,""SDL KL 7.8% 2045"",NSE,EQ,NSE,1,0.05
2502145,78ML31-SG,""SDL ML 7.8% 2031"",NSE,EQ,NSE,1,0.05
5437185,78NABARD27-N0,"",NSE,EQ,NSE,1,0.05
2502657,78TN32-SG,""SDL TN 7.8% 2032"",NSE,EQ,NSE,1,0.05
2677761,78TN32A-SG,""SDL TN 7.8% 2032"",NSE,EQ,NSE,1,0.05
3040513,78TN42-SG,""SDL TN 7.8% 2042"",NSE,EQ,NSE,1,0.05
7566593,790ABHFL27-N0,"",NSE,EQ,NSE,1,0.05
7696129,790ABHFL28-N0,"",NSE,EQ,NSE,1,0.05
7540993,790CANF30-N0,"",NSE,EQ,NSE,1,0.05
7195905,790LTFL34-N0,"",NSE,EQ,NSE,1,0.05
5647617,790RJ26-SG,""SDL RJ 7.90% 2026"",NSE,EQ,NSE,1,0.05
6404097,79123SHF26-N0,"",NSE,EQ,NSE,1,0.05
193522177,791ABCL34-N7,"",NSE,EQ,NSE,1,0.05
5607425,791KL30-SG,""SDL KL 7.91% 2030"",NSE,EQ,NSE,1,0.05
2628865,791TS43-SG,""SDL TS 7.91% 2043"",NSE,EQ,NSE,1,0.05
2994433,791UP37-SG,""SDL UP 7.91% 2037"",NSE,EQ,NSE,1,0.05
2646273,792AP41-SG,""SDL AP 7.92% 2041"",NSE,EQ,NSE,1,0.05
2615809,792AP42-SG,""SDL AP 7.92% 2042"",NSE,EQ,NSE,1,0.05
2625793,792AP42A-SG,""SDL AP 7.92% 2042"",NSE,EQ,NSE,1,0.05
6162689,792LIC27-N5,"",NSE,EQ,NSE,1,0.05
6242049,792TCHF34-N0,"",NSE,EQ,NSE,1,0.05
5950977,792TCHFL34-NF,"",NSE,EQ,NSE,1,0.05
2629633,792TS45-SG,""SDL TS 7.92% 2045"",NSE,EQ,NSE,1,0.05
2611969,793AP33-SG,""SDL AP 7.93% 2033"",NSE,EQ,NSE,1,0.05
5367041,793KA31-SG,""SDL KA 7.93% 2031"",NSE,EQ,NSE,1,0.05
6989825,793NIIF30-N0,"",NSE,EQ,NSE,1,0.05
7731201,793NIIF32-N0,"",NSE,EQ,NSE,1,0.05
2725121,793RJ45-SG,""SDL RJ 7.93% 2045"",NSE,EQ,NSE,1,0.05
5494529,793THDC34-N0,"",NSE,EQ,NSE,1,0.05
2724865,793TN42-SG,""SDL TN 7.93% 2042"",NSE,EQ,NSE,1,0.05
6209793,793TPRE29-N0,"",NSE,EQ,NSE,1,0.05
6209281,793TPRE34-N0,"",NSE,EQ,NSE,1,0.05
2612225,793TS34-SG,""SDL TS 7.93% 2034"",NSE,EQ,NSE,1,0.05
2612993,793TS35-SG,""SDL TS 7.93% 2035"",NSE,EQ,NSE,1,0.05
5653505,793UP30-SG,""SDL UP 7.93% 2030"",NSE,EQ,NSE,1,0.05
2994689,793WB37-SG,""SDL WB 7.93% 2037"",NSE,EQ,NSE,1,0.05
193522433,79413ABC28-N8,"",NSE,EQ,NSE,1,0.05
2612737,794AP34-SG,""SDL AP 7.94% 2034"",NSE,EQ,NSE,1,0.05
2612481,794HR34-SG,""SDL HR 7.94% 2034"",NSE,EQ,NSE,1,0.05
2645249,794PN42-SG,""SDL PN 7.94% 2042"",NSE,EQ,NSE,1,0.05
2526465,794TN32-SG,""SDL TN 7.94% 2032"",NSE,EQ,NSE,1,0.05
2614273,794TS36-SG,""SDL TS 7.94% 2036"",NSE,EQ,NSE,1,0.05
2614785,795AP38-SG,""SDL AP 7.95% 2038"",NSE,EQ,NSE,1,0.05
2615041,795AP39-SG,""SDL AP 7.95% 2039"",NSE,EQ,NSE,1,0.05
2615297,795AP40-SG,""SDL AP 7.95% 2040"",NSE,EQ,NSE,1,0.05
2625281,795AP40A-SG,""SDL AP 7.95% 2040"",NSE,EQ,NSE,1,0.05
1749761,795GS2032-GS,""GOI LOAN 7.95% 2032"",NSE,EQ,NSE,1,0.05
2526721,795HR32-SG,""SDL HR 7.95% 2032"",NSE,EQ,NSE,1,0.05
2723841,795HR37-SG,""SDL HR 7.95% 2037"",NSE,EQ,NSE,1,0.05
884993,795IGT31-NI,"",NSE,EQ,NSE,1,0.05
5387777,795JK30-SG,""SDL JK 7.95% 2030"",NSE,EQ,NSE,1,0.05
5923841,795NIIF36-N2,"",NSE,EQ,NSE,1,0.05
6032129,795SHFL34-N2,"",NSE,EQ,NSE,1,0.05
2657793,795TS35-SG,""SDL TS 7.95% 2035"",NSE,EQ,NSE,1,0.05
2724353,795TS37-SG,""SDL TS 7.95% 2037"",NSE,EQ,NSE,1,0.05
2995201,795WB39-SG,""SDL WB 7.95% 2039"",NSE,EQ,NSE,1,0.05
2724609,796AP40-SG,""SDL AP 7.96% 2040"",NSE,EQ,NSE,1,0.05
2614529,796WB37-SG,""SDL WB 7.96% 2037"",NSE,EQ,NSE,1,0.05
7543553,79742SIC30-N0,"",NSE,EQ,NSE,1,0.05
193522689,797ABCL28-N9,"",NSE,EQ,NSE,1,0.05
2723585,797AP36-SG,""SDL AP 7.97% 2036"",NSE,EQ,NSE,1,0.05
2646017,797AP39-SG,""SDL AP 7.97% 2039"",NSE,EQ,NSE,1,0.05
2682625,797HR42-SG,""SDL HR 7.97% 2042"",NSE,EQ,NSE,1,0.05
889857,797IGT31-NL,"",NSE,EQ,NSE,1,0.05
3798017,797PN38-SG,""SDL PN 7.97% 2038"",NSE,EQ,NSE,1,0.05
2682881,797RJ42-SG,""SDL RJ 7.97% 2042"",NSE,EQ,NSE,1,0.05
5867777,797SFL30-N0,"",NSE,EQ,NSE,1,0.05
2676225,797WB42-SG,""SDL WB 7.97% 2042"",NSE,EQ,NSE,1,0.05
5366017,798AP31-SG,""SDL AP 7.98% 2031"",NSE,EQ,NSE,1,0.05
2657537,798RJ42-SG,""SDL RJ 7.98% 2042"",NSE,EQ,NSE,1,0.05
6328321,798SHFL26-N0,"",NSE,EQ,NSE,1,0.05
6438657,799LTFH27-N0,"",NSE,EQ,NSE,1,0.05
6499841,799NIIF29-N0,"",NSE,EQ,NSE,1,0.05
7669761,799NIIF37-N0,"",NSE,EQ,NSE,1,0.05
6342401,799RCFL27-N0,"",NSE,EQ,NSE,1,0.05
5807105,799TCL29-NE,"",NSE,EQ,NSE,1,0.05
5796609,799TCL34-ND,"",NSE,EQ,NSE,1,0.05
7305985,799TFSIL27-N0,"",NSE,EQ,NSE,1,0.05
2517505,799TN42-SG,""SDL TN 7.99% 2042"",NSE,EQ,NSE,1,0.05
5684481,799TS30-SG,""SDL TS 7.99% 2030"",NSE,EQ,NSE,1,0.05
5684225,799TS35-SG,""SDL TS 7.99% 2035"",NSE,EQ,NSE,1,0.05
5676801,799WB35-SG,""SDL WB 7.99% 2035"",NSE,EQ,NSE,1,0.05
193522945,79ABCL28-NA,"",NSE,EQ,NSE,1,0.05
2504961,79AP33-SG,""SDL AP 7.9% 2033"",NSE,EQ,NSE,1,0.05
2508033,79AP34-SG,""SDL AP 7.9% 2034"",NSE,EQ,NSE,1,0.05
2644993,79HR34-SG,""SDL HR 7.9% 2034"",NSE,EQ,NSE,1,0.05
878849,79IGT28-NF,"",NSE,EQ,NSE,1,0.05
2984449,79NHIT35-N1,"",NSE,EQ,NSE,1,0.05
2986241,79NHIT40-N2,"",NSE,EQ,NSE,1,0.05
2987265,79NHIT47-N3,"",NSE,EQ,NSE,1,0.05
2508801,79RJ42-SG,""SDL RJ 7.9% 2042"",NSE,EQ,NSE,1,0.05
6551809,79SHFL27-N0,"",NSE,EQ,NSE,1,0.05
2629377,79TS44-SG,""SDL TS 7.9% 2044"",NSE,EQ,NSE,1,0.05
193760769,7IREDAL30-N0,"",NSE,EQ,NSE,1,0.05
193523201,8016ABCL29-NB,"",NSE,EQ,NSE,1,0.05
193523457,801ABCL28-NC,"",NSE,EQ,NSE,1,0.05
4310529,801TCH28-N7,"",NSE,EQ,NSE,1,0.05
6286849,801TCL34-N0,"",NSE,EQ,NSE,1,0.05
2660609,801WB41-SG,""SDL WB 8.01% 2041"",NSE,EQ,NSE,1,0.05
193523713,80208ABC30-ND,"",NSE,EQ,NSE,1,0.05
5270529,802ABHF28-N1,"",NSE,EQ,NSE,1,0.05
2658049,802AP38-SG,""SDL AP 8.02% 2038"",NSE,EQ,NSE,1,0.05
2655745,802MZ36-SG,""SDL MZ 8.02% 2036"",NSE,EQ,NSE,1,0.05
2514945,802TS35-SG,""SDL TS 8.02% 2035"",NSE,EQ,NSE,1,0.05
2658305,802WB37-SG,""SDL WB 8.02% 2037"",NSE,EQ,NSE,1,0.05
193523969,8034ABCL34-NE,"",NSE,EQ,NSE,1,0.05
193524225,803ABCL33-NF,"",NSE,EQ,NSE,1,0.05
193761793,803ABCL35-N0,"",NSE,EQ,NSE,1,0.05
5271041,803ABHF27-N2,"",NSE,EQ,NSE,1,0.05
6458113,803ABHFL29-N0,"",NSE,EQ,NSE,1,0.05
193554177,803ABHFL35-N0,"",NSE,EQ,NSE,1,0.05
2515457,803AP35-SG,""SDL AP 8.03% 2035"",NSE,EQ,NSE,1,0.05
2650881,803AP36-SG,""SDL AP 8.03% 2036"",NSE,EQ,NSE,1,0.05
7300865,803ICPR34-N0,"",NSE,EQ,NSE,1,0.05
5321217,80409TCH27-NC,"",NSE,EQ,NSE,1,0.05
6437121,8049ABHF27-N0,"",NSE,EQ,NSE,1,0.05
2680577,804AP37-SG,""SDL AP 8.04% 2037"",NSE,EQ,NSE,1,0.05
2526977,804AP41-SG,""SDL AP 8.04% 2041"",NSE,EQ,NSE,1,0.05
2527233,804AP42-SG,""SDL AP 8.04% 2042"",NSE,EQ,NSE,1,0.05
2628609,804PN42-SG,""SDL PN 8.04% 2042"",NSE,EQ,NSE,1,0.05
193521665,805ABCL28-N5,"",NSE,EQ,NSE,1,0.05
6603009,805HLICL34-N0,"",NSE,EQ,NSE,1,0.05
193923329,805MFL27-N0,"",NSE,EQ,NSE,1,0.05
7372545,805NIT32-N0,"",NSE,EQ,NSE,1,0.05
7560961,805PHFL30-N0,"",NSE,EQ,NSE,1,0.05
2681345,805RJ37-SG,""SDL RJ 8.05% 2037"",NSE,EQ,NSE,1,0.05
6160129,805SHFL29-N3,"",NSE,EQ,NSE,1,0.05
6166785,805TCHFL29-NG,"",NSE,EQ,NSE,1,0.05
7806977,805TFSIL28-N0,"",NSE,EQ,NSE,1,0.05
6101505,80650SFL26-N1,"",NSE,EQ,NSE,1,0.05
2682113,806JK37-SG,""SDL JK 8.06% 2037"",NSE,EQ,NSE,1,0.05
5763841,806SDIL29-N0,"",NSE,EQ,NSE,1,0.05
7475713,806TFSIL28-N0,"",NSE,EQ,NSE,1,0.05
2516481,807AP36-SG,""SDL AP 8.07% 2036"",NSE,EQ,NSE,1,0.05
6177025,807NIIF29-N3,"",NSE,EQ,NSE,1,0.05
5738497,807NIIF39-N1,"",NSE,EQ,NSE,1,0.05
6458625,807SMFG27-N0,"",NSE,EQ,NSE,1,0.05
2682369,807WB38-SG,""SDL WB 8.07% 2038"",NSE,EQ,NSE,1,0.05
6341889,80956ABH26-N0,"",NSE,EQ,NSE,1,0.05
7673089,80980TCL27-N0,"",NSE,EQ,NSE,1,0.05
7691521,809CANF27-N0,"",NSE,EQ,NSE,1,0.05
5630721,80NL30-SG,""SDL NL 8.0% 2030"",NSE,EQ,NSE,1,0.05
7442689,8104PHFL28-N0,"",NSE,EQ,NSE,1,0.05
5270017,810ABHF28-N0,"",NSE,EQ,NSE,1,0.05
6952961,810GIL28-N0,"",NSE,EQ,NSE,1,0.05
7587585,810HLICL35-N0,"",NSE,EQ,NSE,1,0.05
7968769,810IRFC27-N2,"",NSE,EQ,NSE,1,0.05
5682945,810JH32-SG,""SDL JH 8.10% 2032"",NSE,EQ,NSE,1,0.05
5607681,810KL32-SG,""SDL KL 8.10% 2032"",NSE,EQ,NSE,1,0.05
5750017,810NIIF34-N0,"",NSE,EQ,NSE,1,0.05
7429633,810NIT40-N0,"",NSE,EQ,NSE,1,0.05
5828609,810TCHFL27-ND,"",NSE,EQ,NSE,1,0.05
193524481,812ABCL28-NG,"",NSE,EQ,NSE,1,0.05
6263297,812ABHF29-N0,"",NSE,EQ,NSE,1,0.05
5100545,812REC27-NI,"",NSE,EQ,NSE,1,0.05
6177537,812SFL27-N2,"",NSE,EQ,NSE,1,0.05
6095105,8137TCL24-NH,"",NSE,EQ,NSE,1,0.05
5272321,813ABHF28-N3,"",NSE,EQ,NSE,1,0.05
194225921,813AIFL32-N0,"",NSE,EQ,NSE,1,0.05
1823745,813GS2045-GS,""GOI LOAN 8.13% 2045"",NSE,EQ,NSE,1,0.05
5755393,813LTF29-NP,"",NSE,EQ,NSE,1,0.05
5351169,813PNBH33-N0,"",NSE,EQ,NSE,1,0.05
194047233,814KSFP36-N0,"",NSE,EQ,NSE,1,0.05
6600193,814TPL27-N0,"",NSE,EQ,NSE,1,0.05
193544449,815ANN29-N0,"",NSE,EQ,NSE,1,0.05
193542913,815ANN30-N0,"",NSE,EQ,NSE,1,0.05
193543937,815ANN31-N0,"",NSE,EQ,NSE,1,0.05
193543425,815ANN32-N0,"",NSE,EQ,NSE,1,0.05
193620225,815GHFL35-N0,"",NSE,EQ,NSE,1,0.05
6953729,815GIL29-N0,"",NSE,EQ,NSE,1,0.05
1821185,815GS2026-GS,""GOI LOAN 8.15% 2026"",NSE,EQ,NSE,1,0.05
5678337,815JK30-SG,""SDL JK 8.15% 2030"",NSE,EQ,NSE,1,0.05
5435137,815LTF27-NO,"",NSE,EQ,NSE,1,0.05
6606081,815PHFL27-N0,"",NSE,EQ,NSE,1,0.05
6980353,815PNB27-N0,"",NSE,EQ,NSE,1,0.05
5311233,815SHFL25-N0,"",NSE,EQ,NSE,1,0.05
6516481,815SICC26-N0,"",NSE,EQ,NSE,1,0.05
6515457,815SICC27-N0,"",NSE,EQ,NSE,1,0.05
193524737,816ABCL29-NH,"",NSE,EQ,NSE,1,0.05
7296769,816KSFP29-N0,"",NSE,EQ,NSE,1,0.05
6221313,816LTFH27-N0,"",NSE,EQ,NSE,1,0.05
6262785,817ABHF27-N0,"",NSE,EQ,NSE,1,0.05
7674625,817GHFL30-N0,"",NSE,EQ,NSE,1,0.05
1821441,817GS2044-GS,""GOI LOAN 8.17% 2044"",NSE,EQ,NSE,1,0.05
6138881,817TFSIL27-N3,"",NSE,EQ,NSE,1,0.05
6002945,818CANF29-N1,"",NSE,EQ,NSE,1,0.05
7415041,818GFL26-N0,"",NSE,EQ,NSE,1,0.05
6321921,818TFSIL27-N0,"",NSE,EQ,NSE,1,0.05
7013377,818TPL27-N0,"",NSE,EQ,NSE,1,0.05
7419137,819CIFL26-N0,"",NSE,EQ,NSE,1,0.05
7805953,819CIFL27-N0,"",NSE,EQ,NSE,1,0.05
193524993,81ABCL29-NI,"",NSE,EQ,NSE,1,0.05
193521409,81ABCL33-N4,"",NSE,EQ,NSE,1,0.05
4318721,81TCHF28-N8,"",NSE,EQ,NSE,1,0.05
5868801,820ABHF27-N5,"",NSE,EQ,NSE,1,0.05
5946369,820ABHFL27-N6,"",NSE,EQ,NSE,1,0.05
6257409,820ABSLI34-N0,"",NSE,EQ,NSE,1,0.05
7729665,820CANF27-N0,"",NSE,EQ,NSE,1,0.05
7598849,820CIFL28-N0,"",NSE,EQ,NSE,1,0.05
